reviewId,content,score,at,userName
9bb4c698-5a39-471f-a5be-ccbb82839c8b,"agak ribet sih,harus pandai BHS inggris",5,2026-04-28T12:24:49,Pengguna Google
5f9ce982-d3b3-4ad2-a792-521ecce237be,bagus,5,2026-04-28T12:03:59,Pengguna Google
4825a8ff-1728-4610-983b-0e4011e3c200,saya punya tunggakan di bank jago itu gimana ya pelunasan nya ke mana?dulu saya pernah pinjam lewat aplikasi amaan dan skrg saya cari LG aplikasi Amaan nya SDH tidak ada itu bagaimana solusinya yah?,5,2026-04-28T11:54:02,Pengguna Google
d6aab9c6-95c6-4359-bf07-402421d0ee7a,"Sangat menarik karena tidak ada potongan biaya admin, dapat bunga dari tabungan dan tersedia banyak misi berhadiah..",5,2026-04-28T11:28:52,Pengguna Google
5cf0f785-2e99-4b14-82ed-d8955c464e2b,"Fitur Bank Jago Sangat Lengkap, Memuaskan Dan Pelayanan Ramah juga cepat Semoga Semakin Sukses Kita Semua Dengan Memanfaatkan Aplikasi Bank Jago ...",5,2026-04-28T10:55:26,Pengguna Google
e50899c9-2ffc-4ba2-9f80-ef6596d282f5,"Aplikasi bagus dan simpel, mudah digunakan, bisa terhubung dengan Gopay, Gojek, Tokopedia dan Bibit. Namun sayangnya jika ada Promo Cashback selalu lama masuk cashback nya, menurut S&K maks. 5hari setelah transaksi berhasil, Namun malah seminggu setelah transaksi baru masuk Cashback nya. Egk jelas juga S&K nya. Males pake Bank Jago kalo ada promo lambat masuknya. Mau dikeluhkan di CS harus pake struk fisik tp struknya udah selak kucel dan hilang lah, iya kali aku simpan seminggu.",3,2026-04-28T10:41:59,Pengguna Google
ab5dccc9-3659-420b-9dbd-5629aa46a441,"Semenjak no hp saya ilang, saya kesusahan bertransaksi di bank jago. Andai saja di bank jago ada opsi ganti nomor bakalan mempermudahkan orang yang pernah seperti saya",1,2026-04-28T10:34:53,Pengguna Google
f4e44289-bdd7-4f44-80ec-d10023e0ee4c,sangat bagus,5,2026-04-28T09:27:17,Pengguna Google
a628575a-73b7-4ed8-a281-da892847bb0b,top,5,2026-04-28T08:54:09,Pengguna Google
57a231db-48e2-421e-9bf7-d5c7d8295d06,mantap,5,2026-04-28T07:41:56,Pengguna Google
61c6e10e-908b-4e67-b174-067c47d601c2,bank jago aplikasi terbaikk,5,2026-04-28T06:08:35,Pengguna Google
f37c8bff-7fd5-4bb9-be14-ff6fd7824a39,bagus,5,2026-04-28T05:31:05,Pengguna Google
7c0cc943-701a-477b-b396-41b60216f099,mantap,5,2026-04-28T04:05:03,Pengguna Google
73b5c807-e3d2-4ce8-a5f4-16919b0abc2c,sangat ngebantu apalagi free admin,5,2026-04-28T02:24:13,Pengguna Google
a9835707-0346-4c06-a43a-55369520b9ac,Yth bapak/ibu Saya yang bernama agung prastyo Meminta tolong untuk menghapus data pribadi saya di aplikasi ini. Dikarenakan pinjaman saya tidak dapat di proses atau di tolak. Saya tunggu balasan dari bapak/ibu Terima kasih,4,2026-04-28T00:58:14,Pengguna Google
cdd43cdd-f604-4c98-8f2f-849ad1b2bc8f,Serba bagus semuanya & makin maju,5,2026-04-27T23:59:49,Pengguna Google
8ae6e040-1cbc-4ebb-ac26-d10954e66be9,memang JAGO,5,2026-04-27T22:58:31,Pengguna Google
562588a5-7444-4ca0-b75d-8c8e4fb55738,sangat menolong,5,2026-04-27T22:38:10,Pengguna Google
7bcb5ff2-3c1e-4107-a7f6-98e453999f14,"Tolong Pihak Bank Jago Adain Kirim Kode OTP lewat Gmail, tapi harus verif wajah agar akun aman, ini masalah nya no hp aku udah ga aktif sama nunggu tiket antrian lama banget, Jadi TOLONG Adain Fitur Kirim Kode OTP Lewat Gmail Tapi Harus Verifikasi Wajah dulu, Biar Mempermudah Yang Punya akun, Banyak orang2 yang ga aktif no hp nya jadi TOLONG YA!🙏",3,2026-04-27T21:52:28,Pengguna Google
034338d2-a467-4b78-a167-495fa8c1d9d2,menyenangkan dan merasa aman,5,2026-04-27T21:45:25,Pengguna Google
71145379-44e5-4988-9a61-bc84e752012d,jellek banget sistemnya kalau nomor udh ngga aktif lagi udh ngga bisa mengakses akun kita sendiri walaupun ada email ada nik kita,1,2026-04-27T21:12:11,Pengguna Google
bbdb534f-a4f5-441d-9439-77a7003298ea,Baik se x,5,2026-04-27T20:43:11,Pengguna Google
2bd0bbec-7c65-4c01-8efa-ac7ecd22ee60,Sangat bagus,5,2026-04-27T20:36:13,Pengguna Google
dcfb5050-454f-4718-8cda-4edddd8a82a5,"sulit amatt buat daftar aja, padahal buat kerja...",1,2026-04-27T19:52:25,Pengguna Google
b6e9b63e-f4ec-4497-9249-6f18ceb71e45,bagus,5,2026-04-27T19:00:52,Pengguna Google
6a4e76b1-f111-4ebc-8c64-17074cf2bea2,"buat admin ...mohon ma'af kenapa pinjaman saya di tolak ,,,",5,2026-04-27T17:56:31,Pengguna Google
bd07a76d-2dac-423a-8957-83a22f337164,semoga ada fitur pinjaman di aplikasi saya,5,2026-04-27T17:30:49,Pengguna Google
7091a935-e50e-4ead-b931-1ea08bcdcb3f,sangat baik,5,2026-04-27T17:12:04,Pengguna Google
3473fdd1-3bbc-48da-a693-b0d11209ea33,"seru, ada bonus dari menyelesaikan misi",5,2026-04-27T17:08:38,Pengguna Google
2b1cc550-6e7a-4850-ab78-56d204b21d5e,apakah di APK ini bisa pinjol...?. saya di rekomendasikan tmn tapi setelah daftar dan buka APKnya...malah model menunya kaya apk transaksi biasa bukan pinjol...krn nggk ada menu pinjolnya...klo ada tolong donk gimana caranya...krn saya mau ajukan pinjaman nih..butuh dana cepat,1,2026-04-27T16:54:19,Pengguna Google
481b1f94-7a4c-48f0-bfc1-e4aa804654cb,awet irit,5,2026-04-27T15:33:16,Pengguna Google
43b98a64-d792-40e4-8737-d26bd977ee2e,saya gak pernah minjem di bank ini kok tbtb cek bi checking kol 2 yang benar dong gargra ini saya mau apa apa susah!,1,2026-04-27T15:15:33,Pengguna Google
98d8c170-f2d7-4b39-8bbf-7f3e992a90aa,bisakah mengirimkan kode OTP lewat SMS dikarenakan WhatsApp saya diblokir permanen,5,2026-04-27T12:41:59,Pengguna Google
56bd5f0d-6fca-4306-9ce2-df954c493a21,Akun jago saya terbolikir,5,2026-04-27T12:19:58,Pengguna Google
bcc363bd-d2e2-45fc-bebb-c93002454b44,mantap,5,2026-04-27T11:55:39,Pengguna Google
cfa20a3a-af21-4700-a1b0-cccf86aaddab,stay save for everything,5,2026-04-27T10:13:48,Pengguna Google
ac19649b-4a3e-4888-9268-cd43d8281a4b,mntap,5,2026-04-27T10:07:03,Pengguna Google
abf9caeb-092a-48a4-ab87-3588ad356a96,bagus dan simpel transaksi nya,5,2026-04-27T09:54:58,Pengguna Google
fa16d557-d858-4d17-a641-4f5167262374,"selamat pagi min ini saya Shinta izin mau ngasih tau bahwa kemarin pada tanggal 26 April 2026, saya salah TF, harusnya saya kirim ke nomor gopay adik saya, malah ke kirim nomor gopay yang sudah tidak aktif, apakah bisa min untuk di retur kembali dana yang saya sudah terlanjur kirim, terima kasih",3,2026-04-27T09:18:05,Pengguna Google
5a307f12-9812-4cf3-a064-6a49e9b252be,mana no admin bank jago? bang jago ku keblokir,1,2026-04-27T09:15:21,Pengguna Google
9d813bab-ee56-4402-ae51-11bc154f0c24,"Dengan adanya kantong², membuat sy lebih mudah utk mengatur keuangan keluarga.. terima kasih jago",5,2026-04-27T08:43:19,Pengguna Google
b71bf2d2-99f2-43b2-9cd7-691c5ac57c7a,good,5,2026-04-27T08:30:30,Pengguna Google
520ff7c3-442f-4046-9a85-e44f8926805d,best,5,2026-04-27T04:50:04,Pengguna Google
ba95f74f-45e4-4857-b6f8-867d699e5fad,mantap,5,2026-04-27T04:16:43,Pengguna Google
35aacba4-435c-4d8b-95bc-fa50f5ba7d9c,hallo kak saya sudah terdaftar dulu tapi saya lupa sandi sama username nya kak mohon di bantu kak,2,2026-04-27T02:36:24,Pengguna Google
8e8b6b6f-82be-4dd7-a7ea-3134938971f7,mantap,5,2026-04-27T02:17:57,Pengguna Google
567c152f-0205-4558-b1f8-ff2463607528,akun sudah lama.. tapi belum dapat fitur pinjaman.. gimana ini masa ga di kasih fitur pinjaman,1,2026-04-27T02:08:05,Pengguna Google
5b9feca9-bfea-4438-8619-072a1f45f57e,bank terbaik bnyak bonus nyaa 6 bintang buat jagoo,5,2026-04-27T00:51:58,Pengguna Google
6427ddcb-62a7-4d9f-a236-b5df6b5d6b33,mantap bisa buat investasi,5,2026-04-26T22:58:15,Pengguna Google
412a3c32-af48-4f23-b9d2-61ba63fa87b1,mantapp aku dapet hadiah uang dari nyelesain misi))))),5,2026-04-26T22:11:47,Pengguna Google
373c0083-cb35-4ff0-b4c7-76c42934a251,apk kok koneksi terputus mulu. mbo ya di benerin ta apa. sorry gue kecewa gue kasih rate 1,1,2026-04-26T21:59:33,Pengguna Google
08f95461-a65b-4209-9711-f66703fe4e8b,bank jago aplikasi yang tepat untuk di pilih sebagai untuk melakukan transaksi yang aman dan terpercaya 🙂🤗 buat bank jago pertahan kan kepercayaan dan pengamanan untuk kami semua se-Indonesia 🙏🙏🙏🙏,5,2026-04-26T21:53:20,Pengguna Google
32ec7bae-0cf8-4f8c-99f1-1b5c8d9d1633,"bagaimana, caranya bisa daftar, di bank jago",5,2026-04-26T21:00:25,Pengguna Google
3ce3ec5b-26d4-46df-910a-178d1cf73fff,ok,3,2026-04-26T20:25:50,Pengguna Google
64c10988-0c83-4cab-a76e-a3f2cc29833d,aplikasi yg sangat membantu,5,2026-04-26T19:48:30,Pengguna Google
c48e904e-3751-4976-a507-9fe30e99b38d,sangat meyenangkan,5,2026-04-26T17:10:38,Pengguna Google
dd253c32-f9d6-4197-97b3-761861d2eb6c,memudahkan saya dalam mengatur keuangan,5,2026-04-26T16:48:34,Pengguna Google
a26c1341-6c8a-4cf5-b27a-7e7cbc09703b,"Aplikasi Bank Jago sangat membantu untuk transaksi sehari-hari 👍 Fiturnya mudah digunakan, tampilannya simpel, dan proses pembayaran pakai QRIS juga cepat. Saya juga suka karena sering ada promo dan cashback yang lumayan membantu. Semoga ke depannya semakin banyak fitur dan promo menarik lainnya. Terima kasih Bank Jago 🙏",5,2026-04-26T16:44:18,Pengguna Google
117af461-732d-41e7-a27b-f4a591d0dab9,Aplikasi Bank digital andalan,5,2026-04-26T15:23:04,Pengguna Google
bbe4703c-02c5-4d00-aa75-0a289c84a1b5,saya puas transaksi di Jago banyak kemudahan mendapatkan hadiah lg. Terima kasih Bank Jago.,5,2026-04-26T15:03:55,Pengguna Google
1ba8a5a8-391d-4426-abf6-ce4b62c25c10,"good luck for bank,",5,2026-04-26T14:21:43,Pengguna Google
ee1861af-d8ad-4932-af84-6f206036226a,"jangan mau download apk ini dia penipu saya punya 1,500 mau saya tf mlh gk bisa login ka aneeh",1,2026-04-26T14:12:54,Pengguna Google
dbc6b6c5-2715-41d1-a3f5-f45c8be099ec,Wai murah banget,5,2026-04-26T13:59:17,Pengguna Google
11d793c4-e464-41b0-b277-d44ecd040168,jossss,5,2026-04-26T12:10:35,Pengguna Google
a052b869-4c18-41bf-94e4-d95f1e4e6683,"overall aplikasinya bagus n memudahkan, saran buat qris bikin bisa tunjuk kode pas mau bayar di indo/alfa dong, makasi",5,2026-04-26T11:49:09,Pengguna Google
47108c39-c179-4217-9c7e-4b2fa9ff5ba3,"bank digital paling buruk buat ganti nomor hp yg hangus doang harus beli materai 10k print dan tempel surat keterangan tanda tangan trs di foto sambil pegang surat keterangan itu ,udah nya sistem keamanan di konoha ini sangat rentang kebobolan nanti foto saya di edit jadi meme sama hacker kan gak lucu aduh selain seabank ini app no 1 paling ribet sulit susah persyaratan buat ubah nomor hp kalau yg paling gampang itu bca soalnya ada app sendiri buat pulihkan akun, ini bank digital terburuk",1,2026-04-26T11:36:22,Pengguna Google
4135c1c2-7c60-4d18-a5e1-0134945cbd7a,sering bermasalah ketika login,1,2026-04-26T09:59:17,Pengguna Google
c8018a50-5b4b-4eb9-824f-6b15d99c8598,aman dan amanah,5,2026-04-26T09:08:05,Pengguna Google
d47a9dd2-f19f-4dd4-a24f-4b8dadd8fb9a,makasih banyak yaa,5,2026-04-26T08:27:34,Pengguna Google
c6774e3f-08b8-423d-aed0-5679d51811f7,akun gak bisa masuk,5,2026-04-26T08:23:19,Pengguna Google
c09bc7eb-e972-4f17-898f-00c1f70baba1,"login susah banget padahal email dan password bener,mau transaksi aja loadingnya lama kadang koneksi terputus padahal sinyal wifi seluler bagus,udah tanya"" cs katanya Masi diproses padah udah 4 hari Masi belum kebuka blokirny",3,2026-04-26T07:44:24,Pengguna Google
4e0d6bea-2e19-4aca-9230-4c7a1bbe0bd4,puas,5,2026-04-26T07:19:56,Pengguna Google
4343b9e9-2490-4ee7-bb27-649cb076188a,bagian plafom pinjaman limit nya di blokir tanpa sebab..pdhl sy tdk pernah telat bayar klo pinjam uang di jago..jd males mau nyimpen uang di jago..gk jelas....,1,2026-04-26T05:15:08,Pengguna Google
7830f79a-08e9-4862-aa16-4e6c23faa90b,mantap jago banyak bonus y,5,2026-04-26T04:45:17,Pengguna Google
97ae6db3-ad71-4bd0-a535-8093050735b6,"Admin, ada kesalahan jumlah ""aset saya"", ada 2 bagian: ""kantong saya"" dan ""investasi"" bagian investasi terdiri dari 1. portofolio bibit (obligasi bibit dan saham stockbit) 2. Reksadana bibit 3. ksei obligasi (bibit dan lainnya) 4. ksei saham (stockbit dan lainnya) saat ini keempatnya dijumlahkan padahal terjadi double data. jumlah asetnya jd tidak sesuai. ditunggu perbaikannya, terima kasih",5,2026-04-26T04:39:31,Pengguna Google
1819d628-c98c-4e7e-ab59-ce65a2f47849,yeessss,5,2026-04-26T03:14:21,Pengguna Google
616c6251-878e-4997-9c55-e2bc312c3892,sangat luas dengan pelayanan yg tersedia,5,2026-04-26T02:46:37,Pengguna Google
7f3a9a28-8f76-41ef-b493-ec1a22dbc903,Keren,5,2026-04-26T02:32:11,Pengguna Google
0e3e177a-5886-4078-aa86-b44be4eed382,mantap jiwa,5,2026-04-26T02:23:21,Pengguna Google
95b1f109-0891-4125-bb44-8f017277adeb,"apk baguss,",5,2026-04-26T02:12:41,Pengguna Google
493365f7-43a7-4d79-beea-2059b11b25cf,mantap,5,2026-04-25T23:24:02,Pengguna Google
46f8e3f7-1475-480d-ab86-3db2ae3bbb4c,tiba-tiba dikasih 3000 makasih admin,5,2026-04-25T20:39:42,Pengguna Google
bd5600ac-37cd-43f6-bc56-f93ad277b48a,jago bgtt,5,2026-04-25T19:37:23,Pengguna Google
794336a9-3511-45c1-b730-6c1d27fe4c93,kenpa dgn bank jago.ko di akun sya blm aktif fiktur pinjman ya....mw sampi kpn bisa di gunakn piktur pinjman ya.,1,2026-04-25T19:34:49,Pengguna Google
376345cb-6d4d-4b5f-a67a-177dee4f2f74,"Pakai bang jago sangat aman dan terpercaya , terimakasih bang jago",5,2026-04-25T19:16:29,Pengguna Google
fa7ee3b7-8b11-4e96-81d4-c4b8876c1df6,"Buka tabungan sangat cepat, aplikasi aman cuma tolong resinya/bukti pembayaran diperbaharui lagi jadi lebih rinci seperti ada penjelasan tentang transaksi berhasil dan sebagainya, supaya lebih mudah dimengerti. Terimakasih berkah selalu, 'salam jagoan'.",5,2026-04-25T18:32:36,Pengguna Google
c1fc22f1-1613-48f0-bd3e-0bbacb0de6de,bikin ATM fisik 2 hari mantab lah di kirim ke rumah ndk perlu ke bank nya😂 transaksi cepat sdh ok,5,2026-04-25T18:11:30,Pengguna Google
ac5f16d2-ebf6-48dd-a988-00408c74e719,saya kasih bintang 1 soalnya gak bisa live chat pertama saya mengalami kehilangan handphone ketika beli handphone baru no yang lama yang terdaftar di Ewallet gopay ovo dana buru2 saya ganti ketika mau masuk ke bank jago lupa pasword no tidak ada alias gak bisa ngap2ain mau di ganti pakai no barupun susah,1,2026-04-25T17:53:43,Pengguna Google
4f138ece-c5d4-4923-beaf-e0bf233454f5,mantep,5,2026-04-25T16:35:49,Pengguna Google
d4a846e1-6deb-41a5-b99e-030f5545f308,kok aplikasinya error terus mengecewakan si,1,2026-04-25T15:21:01,Pengguna Google
78607cc6-adb0-4bb7-b202-0020b7ba869f,"saya tidak pernah pinjam di Bank Jago, tapi kenapa di BI ceking ada pinjaman. padahal saya tidak pernah mengajukan pinjaman",1,2026-04-25T15:14:21,Pengguna Google
fa386721-cebc-4440-93db-55a4b895c1dd,bagus,5,2026-04-25T13:21:17,Pengguna Google
ba88e32f-7266-42aa-a61b-9c900918e323,bagus,5,2026-04-25T13:19:05,Pengguna Google
e0c5ed80-ba14-4c67-bdb6-f45b53ab2968,MANTAP DAPAT HADIAH LGI SALDO 25RB,5,2026-04-25T12:57:00,Pengguna Google
7d1e9867-a71d-454d-aa9d-e67309bfb0b7,enak dab simpel,5,2026-04-25T12:38:30,Pengguna Google
8db2188b-531a-4c39-a64b-886787eef226,nice,5,2026-04-25T12:38:04,Pengguna Google
c3694a3d-625f-48c5-a8b9-ba33978b43f9,bank apaan ini saya mau masuk akun lama aja gak bisa mana ada saldo nya lagi memang sialan ini. saya chat email di bales nya GK jelas lagi,1,2026-04-25T11:22:38,Pengguna Google
bc6d14b1-0574-46fc-9fa8-259d8cbe3ef6,aplikasinya sering error,1,2026-04-25T11:19:59,Pengguna Google
05b5df7f-5c9e-478a-a0f7-7fa41b661ec4,ok,1,2026-04-25T10:09:35,Pengguna Google
c58c6bf7-f446-4324-94de-252483cd51e9,sangat puas,5,2026-04-25T09:37:44,Pengguna Google
56798d73-e73e-439a-80c9-7acd89ab3aba,"mantap dah, selalu ada bonus, makasih semoga sukses",5,2026-04-25T08:59:02,Pengguna Google
1e48c460-3a12-4424-b3b5-642d26753a8c,rekomindit,5,2026-04-25T08:40:57,Pengguna Google
08d3a60c-cf0d-421e-b058-dcf35f6f77ea,Timnya cepet banget ngejawab komplainan dan makasih banyak sekarang nomorku bisa diganti huaaaa akhirnya bisa kesambung BIBIT,5,2026-04-25T08:39:13,Pengguna Google
2bab7888-bb95-46f0-b26f-91fdb9308d33,membantu mengelola keuangan,5,2026-04-25T08:21:48,Pengguna Google
09036483-a264-4a53-bf8b-4898ab4b207d,"Lelet mau kirim uang pending 2 jam, udah terkirim, laporan mutasinya lama munculnya payah,, ulasan terbaru sy aplikasi udah bagus",4,2026-04-25T08:10:28,Pengguna Google
9fceda41-532a-4642-bb10-e9e7b8c97dda,"pesan kartu tapi pihak bank jago malah kasih nomor yang salah di paket pengiriman, paket di retur tanpa ada yang menghubungi, saya minta pengiriman ulang secepatnya malah disuruh tunggu 14 hari kerja, sudah lewat 14 hari kerja belum ada pergerakan sama sekali soal kartu ini, bank jago anda memang sampah",1,2026-04-25T07:54:26,Pengguna Google
5f034a4b-197e-4d7c-a83a-49237cb42860,"Buka aplikasi selalu kembali ke awal meskipun udah pakai biometrik password, jadi ribet harus pakai cara lain dan selalu masukan No KTP dan Foto wajah. malas jg kalau terus begini. kembali ke awal terus!!!! Tolong di permudah untuk log.!! Jangan sudah di buka aplikasi kita logout trs besok login lagi harus ngulang lagi seperti kyk diatas..",2,2026-04-25T06:21:16,Pengguna Google
d6fa53a3-16bb-4887-afe7-0cac6ef6b9c9,bug saat login ...aplikasi nya,1,2026-04-25T05:27:03,Pengguna Google
f50b061f-5408-458c-8269-ca433d9a00f5,apk nya gblk. mau log in akun sendiri susah bgt,1,2026-04-25T04:09:10,Pengguna Google
c667b1ca-2adf-433a-af77-66ae784cdeba,Sangat bagus,5,2026-04-25T00:23:53,Pengguna Google
c4f63141-8696-4393-92f7-7d7bea1b6ae4,bagus,4,2026-04-25T00:03:23,Pengguna Google
3725388d-49fe-4b41-b121-794c923ef437,sesuai buat kebutuhan aplikasinya makasih jago,5,2026-04-24T23:51:20,Pengguna Google
0d1c37ce-6f85-455f-ba0a-4110826fc64c,mantap,5,2026-04-24T23:33:09,Pengguna Google
c7c07935-0d81-44f8-88aa-29202c9d05f4,malah gak bisa buat akun ngabisin paket doang ni aplikasi gak guna petugasnya selalu bilang jaringan padahal sinyal udah bagus alesan gak mau kerja tailah,1,2026-04-24T23:09:45,Pengguna Google
17af8f70-e174-4086-aeaf-f15733adbd92,"jujur sangat ribet untuk pengganti nomor yang telah hilang, harus menggunakan surat dan ttd , padahal kalo verifikasi lewat email , lalu kirim data ulang serta selfie saya bisa buktikan itu akun saya tp , tetap saja di persulit",1,2026-04-24T21:30:40,Pengguna Google
f607ae14-59bb-45c6-a2e7-e8479b3005e0,ribet gua buang aja jauh jauh,1,2026-04-24T21:29:59,Pengguna Google
695f4e46-a1fb-4efe-9dda-6785f8f9a42a,joooos,5,2026-04-24T20:35:25,Pengguna Google
34802e84-4789-412f-92ad-9bae3049aedb,mantap lebih banyak lagi min cashback nya,5,2026-04-24T19:13:57,Pengguna Google
c2b96da6-889e-43cc-bb78-bfa39a33b6f3,luar biasa bank jago,5,2026-04-24T18:47:57,Pengguna Google
de4f0790-b7ea-4739-82e4-7e77cb0001a2,bagus,5,2026-04-24T17:51:34,Pengguna Google
2c7f2611-2e81-4d8f-8978-5b8828cface5,mobile banking gratis yang fleksibel mudah digunakan,5,2026-04-24T17:45:54,Pengguna Google
8d7a1829-89c5-492a-8390-f97ca5166028,apk mantap sih GK ada dua nya jago terus bonus nya membantu banget lah ada jago mah,5,2026-04-24T17:31:47,Pengguna Google
7163f896-cbb9-45b0-9d89-84385933b62d,Sangat mudah diaplikasikan dan banyak sekali fitur fitur kerenn,5,2026-04-24T13:48:43,Pengguna Google
6c88dcef-a6b4-446a-84e3-e330f056d099,baguss bangett,5,2026-04-24T12:40:59,Pengguna Google
2b7e8594-ad1d-4469-8fd3-7addf87abaeb,ok,5,2026-04-24T11:32:31,Pengguna Google
8119f947-c946-465a-87d2-63029d0a16ac,sangat bagus tidak lola dan tidak lelet,5,2026-04-24T09:33:16,Pengguna Google
7ee36bf4-9d05-4dd5-bff5-7a2ea24f15c3,oke bagus,5,2026-04-24T09:32:29,Pengguna Google
9d84481e-f0e7-4822-a1d9-9a879ef711e7,mantap,5,2026-04-24T09:13:43,Pengguna Google
eb8a670d-acd6-45f8-8dda-0e063205e8ef,"ribet, mau ganti device baru saja harus video call. Hapus.",1,2026-04-24T08:09:32,Pengguna Google
28b26a37-dbbc-4669-956b-fe949f0c92c8,gangguan truss temp,1,2026-04-24T07:54:30,Pengguna Google
cb2970d3-8e9a-4ad2-acd4-ffd3fbe37daf,menabung d bank jago makin aman,5,2026-04-24T07:46:51,Pengguna Google
be251ddc-c617-4ab1-a197-3f88a3ed6d3a,lumayan... semoga lebih baik lagi,4,2026-04-24T06:16:32,Pengguna Google
ffd8f8b8-fd21-4e5d-96c7-9b1922d0ba89,Mantaaap,5,2026-04-24T04:20:41,Pengguna Google
296312a8-105b-4bf7-9e23-dfc10ca35086,sangat membantu dalam transaksi,5,2026-04-23T21:34:30,Pengguna Google
91572630-d776-4312-9446-d371d0a26aa7,aplikasi sangat mendukung kalau kmu mau mulai investasi saham semua transaksi gratis dan mudah,5,2026-04-23T19:07:11,Pengguna Google
3f7e8a3e-5f8c-4fe0-b9fd-7daa0d2c370d,Bank Jago the best deh. Amat sangat praktis dan aku bisa bebas ngatur akun ku sendiri.,5,2026-04-23T18:50:00,Pengguna Google
7cc738e2-14ac-435d-bdb5-627a9ff2340a,"banyak bug , login di oerangkt baru verifikasi susah bug terus",3,2026-04-23T18:26:57,Pengguna Google
dcfa7971-81ef-48cc-a5f3-63209b8725ac,"pada saat awal pembuatan akun tidak diberitahu kalau tidak bisa migrasi dari syariah ke konvensional, setelah memilih syariah pengguna tidak bisa beralih ke konvensional baik itu mau hapus akun",1,2026-04-23T17:41:14,Pengguna Google
b3143032-fac5-4736-9cb2-adf17882560f,sebenernya bagus tapi sayang ada tulisan BUNGA pajak bunga alangkah baiknya di ganti imbal hasil atau apa gitu,3,2026-04-23T17:34:28,Pengguna Google
355dd19e-7800-48d6-8ec9-dba8c84a513c,terima kasih banyak,5,2026-04-23T15:46:39,Pengguna Google
7c831494-d165-4e31-b977-58fc46f39715,"bagus banget, sering dapet bonus wow sekali terimakasih",5,2026-04-23T15:26:22,Pengguna Google
4311415a-f4ed-445a-8fd2-17b5e2f28ac3,earese my data,1,2026-04-23T13:17:22,Pengguna Google
2e882afd-8f39-4c01-9fbc-f840178347cf,Alhamdulillaah Bank jago syari'ah bagus,5,2026-04-23T13:16:07,Pengguna Google
94c95674-99c9-4351-865b-b6e2f8415ec5,"mau transaksi pakai kartu debit digital,untuk transaksi Langganan blackbook tapi proses ga selesai dan ditolak tapi tetap potong 5000 dengan alasan biaya karna kekurangan saldo padahal saldo saya 500.000 dan biaya langganan hanya 30.000 udah itu complaint ke cs nya lama sekali sejam baru balas itu pun baru perkenalan diri setelah itu pun mau tunggu lama lagi untuk mendapatkan balasan lagi",1,2026-04-23T13:10:56,Pengguna Google
64d89bb1-79ba-45c1-bcf0-ebb462e8badc,recommended sekali apalagi costumer service nya sangat loyal asal sabar semua proses yang sulit dibantu sampai selesai dan tuntas,5,2026-04-23T11:32:50,Pengguna Google
aee24f27-13e1-4598-bf8b-2e6db893572e,Semua jadi mudah,5,2026-04-23T11:02:25,Pengguna Google
b6683d5e-e6c9-4e65-aebf-62198b397f20,saya sangat puas dengan bang jago,5,2026-04-23T10:40:45,Pengguna Google
37af31ef-5a79-493d-98f0-2ef71c76c8f1,ok banget,5,2026-04-23T10:10:44,Pengguna Google
f2e932e0-e4d7-4260-b991-c9c4de934fb4,sangat puas,5,2026-04-23T07:08:06,Pengguna Google
dde7161b-48db-4663-8acd-69c348cb6e97,ribet banget segala ngajak vc mana suara nya cepet banget jadi kagak jelas bingung,1,2026-04-23T07:05:23,Pengguna Google
15bc16ed-41e3-43c1-a35c-f954669b3494,mantap,5,2026-04-23T06:35:03,Pengguna Google
77aeefff-6054-418f-b1f3-b547579f2668,delay banget ngirim duit,1,2026-04-23T05:40:04,Pengguna Google
614b4be3-5c39-48d2-9b0f-551209f92585,"recommended untuk transaksi aman bahkan utk transaksi ke luar negeri, bayar bayar online aman dan cepat. . 👍",5,2026-04-23T05:12:16,Pengguna Google
8d780f12-c9d1-4b2f-8360-aa0d25962973,login gagal terus padahal id dan paswordnya udah bener semua...,1,2026-04-23T04:12:04,Pengguna Google
71d53849-2f66-4397-bdc4-dbb4fa0e1fc0,amanah dan terpercayaa mantaappp lah pokokk nyaaa,5,2026-04-23T02:16:23,Pengguna Google
ae421da8-892d-45df-8b82-bbf1d6b13198,keren,5,2026-04-23T02:05:31,Pengguna Google
86f0759f-cf82-45ca-b4ae-b1b75e6d75b3,mantap,5,2026-04-23T01:46:26,Pengguna Google
b0666adf-75a4-41b1-9b82-74d7e1f45f80,bagus saya suka dengan apk ini,5,2026-04-23T00:52:26,Pengguna Google
c6d31fd4-02ad-4cc0-be75-f82b59c0989e,mantappp bnyak cashbacknya 30k,5,2026-04-22T23:55:40,Pengguna Google
edd40d73-a916-4641-8263-1bf7a90590b5,baru nyoba apk ini,5,2026-04-22T23:44:33,Pengguna Google
b3743190-849f-4c60-a2b2-59ce3a49bddb,nice banget,5,2026-04-22T23:06:28,Pengguna Google
896101e8-7a95-46f3-8662-834ff2b50e56,mantap bank jago semoga saya mendapatkan pinjaman,5,2026-04-22T21:40:22,Pengguna Google
fa5810f7-fe84-4c2e-b411-c959da616835,proses untuk perubahan nomor handphone aja seharian ngga selesai padahal persyaratan sudah saya penuhi seperti membuat surat pernyataan yang bermaterai dan proses verifikasi data melalui telepon yang tidak gratis respon via email lama sekali sangat mengecewakan pelayanan bank jago,1,2026-04-22T21:15:56,Pengguna Google
